ID,Pred
2022_1120_1439,0.5653394656307528
2022_1120_1458,0.5691070731539702
2022_1120_1460,0.8859287673860805
2022_1120_1461,0.7048788004198083
2022_1120_1463,0.8585521884846888
2022_1124_1129,0.5976928254436926
2022_1124_1136,0.922940090074472
2022_1124_1151,0.7206761180748931
2022_1124_1159,0.8137063953643084
2022_1124_1161,0.59469691148487
2022_1124_1163,0.550469975793694
2022_1124_1166,0.7084340418864841
2022_1124_1168,0.8967056053583656
2022_1124_1172,0.6575773654287531
2022_1124_1174,0.8773183691055579
2022_1124_1181,0.5049980386162232
2022_1124_1209,0.8477848550160894
2022_1124_1211,0.4921752056276403
2022_1124_1222,0.507475604565777
2022_1124_1228,0.5403480437793196
2022_1124_1231,0.61174843188209
2022_1124_1234,0.5339199967324941
2022_1124_1235,0.6437108650829128
2022_1124_1240,0.8556092117816761
2022_1124_1242,0.5106906566915103
2022_1124_1246,0.5011111598688145
2022_1124_1255,0.870214535879983
2022_1124_1260,0.5747979870525401
2022_1124_1261,0.5453028601949736
2022_1124_1266,0.6408201869222403
2022_1124_1272,0.5672350952521836
2022_1124_1274,0.6725017525694915
2022_1124_1276,0.5717575756486579
2022_1124_1277,0.6063838617851373
2022_1124_1286,0.8569198580731363
2022_1124_1293,0.6170415453815836
2022_1124_1308,0.7416940605113801
2022_1124_1313,0.9127861516330067
2022_1124_1314,0.5795626649790601
2022_1124_1323,0.6385001607692663
2022_1124_1326,0.5643044588200786
2022_1124_1344,0.6142979029090098
2022_1124_1345,0.5200803173767142
2022_1124_1350,0.7457176311905152
2022_1124_1353,0.6991806979875376
2022_1124_1355,0.7052459915350455
2022_1124_1361,0.5760534828640846
2022_1124_1362,0.5613443754450698
2022_1124_1371,0.5945480348168274
2022_1124_1388,0.5546786007278979
2022_1124_1389,0.8588223735790708
2022_1124_1394,0.9673006470046358
2022_1124_1395,0.6439984433939604
2022_1124_1397,0.527844298988065
2022_1124_1400,0.541809662541926
2022_1124_1403,0.5281638799593359
2022_1124_1411,0.9459620545463195
2022_1124_1412,0.6311042520940274
2022_1124_1417,0.519996748069359
2022_1124_1425,0.5988028825432121
2022_1124_1436,0.6919114989373581
2022_1124_1437,0.5237153576067516
2022_1124_1439,0.5808470106573517
2022_1124_1458,0.5845789727190365
2022_1124_1460,0.8921799136186772
2022_1124_1461,0.7178921987703463
2022_1124_1463,0.8660767936612523
2022_1129_1136,0.8896450013444763
2022_1129_1151,0.634589457969872
2022_1129_1159,0.7461938406020597
2022_1129_1161,0.49688895352548074
2022_1129_1163,0.45182706437735276
2022_1129_1166,0.6205608988385704
2022_1129_1168,0.8538701373200206
2022_1129_1172,0.5638139871140121
2022_1129_1174,0.8279854105080031
2022_1129_1181,0.4071238088481233
2022_1129_1209,0.7894263171091306
2022_1129_1211,0.39480402972300105
2022_1129_1222,0.4095184509742511
2022_1129_1228,0.44173657844011566
2022_1129_1231,0.5146974052230546
2022_1129_1234,0.4353705009621254
2022_1129_1235,0.5487560790164969
2022_1129_1240,0.7995411860581794
2022_1129_1242,0.41263283725323163
2022_1129_1246,0.4033763707916617
2022_1129_1255,0.8186155706718653
2022_1129_1260,0.4764158127953295
2022_1129_1261,0.4466658483627418
2022_1129_1266,0.545638786356956
2022_1129_1272,0.468720435936387
2022_1129_1274,0.5802161907656523
2022_1129_1276,0.47331651509850625
2022_1129_1277,0.5090680003688639
2022_1129_1286,0.8012425411480681
2022_1129_1293,0.5202760671583856
2022_1129_1308,0.6590202274119724
2022_1129_1313,0.8756947591709489
2022_1129_1314,0.4812880614872429
2022_1129_1323,0.5431422677819001
2022_1129_1326,0.4657510042465585
2022_1129_1344,0.5173813974424638
2022_1129_1345,0.42177365573711895
2022_1129_1350,0.6637477598340362
2022_1129_1353,0.6100538033755256
2022_1129_1355,0.6169315659525528
2022_1129_1361,0.47769783913584957
2022_1129_1362,0.4627588094567015
2022_1129_1371,0.49673455327406896
2022_1129_1388,0.45604662219443837
2022_1129_1389,0.8037158106389379
2022_1129_1394,0.9521792193740751
2022_1129_1395,0.5490666101373624
2022_1129_1397,0.429383099685545
2022_1129_1400,0.4431886434046991
2022_1129_1403,0.4296973199952414
2022_1129_1411,0.9217708911669598
2022_1129_1412,0.5352155746141429
2022_1129_1417,0.42169200298021065
2022_1129_1425,0.5011546277663985
2022_1129_1436,0.6018573016218492
2022_1129_1437,0.425330540482657
2022_1129_1439,0.4826046092050858
2022_1129_1458,0.4864378969460687
2022_1129_1460,0.8477862506110403
2022_1129_1461,0.6313863938628796
2022_1129_1463,0.8131859331852747
2022_1136_1151,0.17723950410322747
2022_1136_1159,0.2672332851412928
2022_1136_1161,0.10913917462285384
2022_1136_1163,0.09275833665852942
2022_1136_1166,0.168654905450652
2022_1136_1168,0.4202282324229504
2022_1136_1172,0.13818296284056206
2022_1136_1174,0.37385739262593143
2022_1136_1181,0.07849391861546941
2022_1136_1209,0.3174210444385775
2022_1136_1211,0.07486295014476103
2022_1136_1222,0.07921386899618388
2022_1136_1228,0.08937931379020485
2022_1136_1231,0.11626209932430441
2022_1136_1234,0.08729716669402944
2022_1136_1235,0.13107650023105705
2022_1136_1240,0.330994453517418
2022_1136_1242,0.08015728695312457
2022_1136_1246,0.07737662330142968
2022_1136_1255,0.3589040428914076
2022_1136_1260,0.10142170019084082
2022_1136_1261,0.09101772982725641
2022_1136_1266,0.12965018453871074
2022_1136_1272,0.09864231546432793
2022_1136_1274,0.14635764965783304
2022_1136_1276,0.10029461009346853
2022_1136_1277,0.11396712855424741
2022_1136_1286,0.33335680684843233
2022_1136_1293,0.11857740863427546
2022_1136_1308,0.193381031668438
2022_1136_1313,0.4663403490400679
2022_1136_1314,0.10321493141159924
2022_1136_1323,0.1285186186680106
2022_1136_1326,0.09758675174138853
2022_1136_1344,0.1173708697497613
2022_1136_1345,0.08297338889709437
2022_1136_1350,0.19669512595353547
2022_1136_1353,0.1625220043073817
2022_1136_1355,0.16650872583731754
2022_1136_1361,0.10189099839657606
2022_1136_1362,0.0965324372238891
2022_1136_1371,0.10907913867924723
2022_1136_1388,0.09420084351707174
2022_1136_1389,0.3368334017849401
2022_1136_1394,0.7118063035091441
2022_1136_1395,0.13121940553274597
2022_1136_1397,0.08537283922925361
2022_1136_1400,0.08985955566887142
2022_1136_1403,0.08547302363780479
2022_1136_1411,0.5937609260122694
2022_1136_1412,0.12498754185524803
2022_1136_1417,0.08294791678043291
2022_1136_1425,0.1108092573888571
2022_1136_1436,0.15790356073148787
2022_1136_1437,0.08408861906636009
2022_1136_1439,0.10370403734188977
2022_1136_1458,0.1051393221077947
2022_1136_1460,0.4085948572936644
2022_1136_1461,0.175237842454591
2022_1136_1463,0.3506293426535409
2022_1151_1159,0.6286565966695377
2022_1151_1161,0.3625297607748426
2022_1151_1163,0.3218576218224518
2022_1151_1166,0.48499774337298174
2022_1151_1168,0.7708870489003191
2022_1151_1172,0.4267065738878124
2022_1151_1174,0.7348673153200753
2022_1151_1181,0.2833661969742387
2022_1151_1209,0.6834157950258395
2022_1151_1211,0.2730665319835778
2022_1151_1222,0.28538330420333563
2022_1151_1228,0.31301230438017685
2022_1151_1231,0.37915176254950095
2022_1151_1234,0.3074795806345338
2022_1151_1235,0.4118529406608221
2022_1151_1240,0.696666204949227
2022_1151_1242,0.288014113012216
2022_1151_1246,0.28021949484604813
2022_1151_1255,0.7221274739388025
2022_1151_1260,0.3438094859467846
2022_1151_1261,0.31732163003179614
2022_1151_1266,0.40880878310638696
2022_1151_1272,0.3368779103424625
2022_1151_1274,0.44317266634355024
2022_1151_1276,0.3410109979601454
2022_1151_1277,0.37386278455293753
2022_1151_1286,0.6989118909759314
2022_1151_1293,0.3844250409939041
2022_1151_1308,0.5267181243056682
2022_1151_1313,0.8022347810349117
2022_1151_1314,0.3482275387070506
2022_1151_1323,0.4063783788544518
2022_1151_1326,0.3342182870220317
2022_1151_1344,0.3816848383797043
2022_1151_1345,0.2957845022103205
2022_1151_1350,0.5319772770756767
2022_1151_1353,0.4739191194968593
2022_1151_1355,0.48115587348334965
2022_1151_1361,0.344969780222085
2022_1151_1362,0.33154670793593005
2022_1151_1371,0.3623870383061557
2022_1151_1388,0.32558432220613787
2022_1151_1389,0.7021852284780384
2022_1151_1394,0.9197781302469563
2022_1151_1395,0.4121567611725986
2022_1151_1397,0.3023093019994703
2022_1151_1400,0.3142794402362418
2022_1151_1403,0.30257984101176755
2022_1151_1411,0.8715460479976253
2022_1151_1412,0.39870574403821213
2022_1151_1417,0.29571476634359667
2022_1151_1425,0.36648219712695085
2022_1151_1436,0.46536884345592755
2022_1151_1437,0.2988279945228555
2022_1151_1439,0.3494252971624089
2022_1151_1458,0.352922314238408
2022_1151_1460,0.762310016732315
2022_1151_1461,0.49655315282759704
2022_1151_1463,0.7148157348256106
2022_1159_1161,0.2514565925454909
2022_1159_1163,0.2189653913207836
2022_1159_1166,0.3574418019893884
2022_1159_1168,0.6652700483121183
2022_1159_1172,0.3053904285772827
2022_1159_1174,0.6208133173392846
2022_1159_1181,0.18934332564181533
2022_1159_1209,0.5604667138466944
2022_1159_1211,0.1815951656466043
2022_1159_1222,0.19086940251528045
2022_1159_1228,0.21206351207122365
2022_1159_1231,0.26510378278147
2022_1159_1234,0.20777546811046915
2022_1159_1235,0.2926044138782639
2022_1159_1240,0.5756679587183449
2022_1159_1242,0.19286407836866776
2022_1159_1246,0.1869683181575071
2022_1159_1255,0.6055348736112968
2022_1159_1260,0.23634540472608356
2022_1159_1261,0.21541884473139788
2022_1159_1266,0.29000705543471206
2022_1159_1272,0.23081831247682144
2022_1159_1274,0.31978641384383655
2022_1159_1276,0.23410956208087447
2022_1159_1277,0.2607375818615887
2022_1159_1286,0.5782671615146134
2022_1159_1293,0.2694793574266416
2022_1159_1308,0.3966403752170172
2022_1159_1313,0.7055488620333429
2022_1159_1314,0.23988735253652782
2022_1159_1323,0.28793894185224245
2022_1159_1326,0.22870722972379598
2022_1159_1344,0.2672028430890091
2022_1159_1345,0.19878411402174687
2022_1159_1350,0.4017030992909841
2022_1159_1353,0.347311914834418
2022_1159_1355,0.35391598009375813
2022_1159_1361,0.2372741670221087
2022_1159_1362,0.22659201087958417
2022_1159_1371,0.2513403569896686
2022_1159_1388,0.22189054838961217
2022_1159_1389,0.5820677993380765
2022_1159_1394,0.8713421892092599
2022_1159_1395,0.29286406916555213
2022_1159_1397,0.20378836446753418
2022_1159_1400,0.21304872112594458
2022_1159_1403,0.20399651534491933
2022_1159_1411,0.8003111875888008
2022_1159_1412,0.28144229991076536
2022_1159_1417,0.19873079375271602
2022_1159_1425,0.25468187020615
2022_1159_1436,0.3395714478116328
2022_1159_1437,0.2011145566078462
2022_1159_1439,0.24085016967193545
2022_1159_1458,0.24366755774855667
2022_1159_1460,0.6545111598800296
2022_1159_1461,0.3681304981140955
2022_1159_1463,0.5968678933669692
2022_1161_1163,0.4549110863885311
2022_1161_1166,0.6234866852912881
2022_1161_1168,0.8554160670090952
2022_1161_1172,0.5668719347859973
2022_1161_1174,0.8297505791591654
2022_1161_1181,0.4101309925406097
2022_1161_1209,0.7914875237105325
2022_1161_1211,0.3977812688280182
2022_1161_1222,0.4125310150671204
2022_1161_1228,0.44480761327958646
2022_1161_1231,0.517805200336445
2022_1161_1234,0.4384320357774535
2022_1161_1235,0.5518356803577569
2022_1161_1240,0.8015282752548772
2022_1161_1242,0.41565218468235504
2022_1161_1246,0.4063748471366834
2022_1161_1255,0.8204560403977011
2022_1161_1260,0.4795208540833763
2022_1161_1261,0.4497435447339288
2022_1161_1266,0.548722166804216
2022_1161_1272,0.47182051873228686
2022_1161_1274,0.5832441458651905
2022_1161_1276,0.4764197367998214
2022_1161_1277,0.5121776778309854
2022_1161_1286,0.8032169161345664
2022_1161_1293,0.52338121926009
2022_1161_1308,0.6618110742639431
2022_1161_1313,0.8770430503997287
2022_1161_1314,0.48439547953391865
2022_1161_1323,0.5462285006678719
2022_1161_1326,0.4688487791879473
2022_1161_1344,0.5204880175722302
2022_1161_1345,0.4248115140345134
2022_1161_1350,0.6665194928812398
2022_1161_1353,0.6130100840602883
2022_1161_1355,0.6198681949184253
2022_1161_1361,0.4808035631378096
2022_1161_1362,0.4658540365923907
2022_1161_1371,0.49984559864067934
2022_1161_1388,0.4591353222904152
2022_1161_1389,0.8056715758606179
2022_1161_1394,0.9527426826833186
2022_1161_1395,0.5521458217984848
2022_1161_1397,0.4324347769478761
2022_1161_1400,0.4462617035608462
2022_1161_1403,0.4327495368237862
2022_1161_1411,0.922663549174028
2022_1161_1412,0.5383098377392135
2022_1161_1417,0.42472970515711306
2022_1161_1425,0.5042656181170261
2022_1161_1436,0.6048354708122773
2022_1161_1437,0.428375038052849
2022_1161_1439,0.4857125680192964
2022_1161_1458,0.48954718446929657
2022_1161_1460,0.8493851897241222
2022_1161_1461,0.634277901212475
2022_1161_1463,0.8150690503225457
2022_1163_1166,0.664902958377153
2022_1163_1168,0.8763786222917382
2022_1163_1172,0.6106266098446842
2022_1163_1174,0.8537982668769982
2022_1163_1181,0.4544821344059488
2022_1163_1209,0.8197658890194551
2022_1163_1211,0.4417971702975071
2022_1163_1222,0.45694064396867473
2022_1163_1228,0.4897949423763525
2022_1163_1231,0.5626927898369066
2022_1163_1234,0.48333590841525276
2022_1163_1235,0.5960268518470319
2022_1163_1240,0.8287395651041022
2022_1163_1242,0.4601346416065914
2022_1163_1246,0.4506301086512721
2022_1163_1255,0.8455722400662791
2022_1163_1260,0.5247010008458302
2022_1163_1261,0.4947851903954301
2022_1163_1266,0.5929939125914893
2022_1163_1272,0.5169958099069186
2022_1163_1274,0.6264348229378359
2022_1163_1276,0.5216005130725575
2022_1163_1277,0.5571410909910024
2022_1163_1286,0.8302457195091754
2022_1163_1293,0.5681826105033028
2022_1163_1308,0.7010331284540211
2022_1163_1313,0.8952539644519357
2022_1163_1314,0.5295676064069534
2022_1163_1323,0.590562343548366
2022_1163_1326,0.5140164406205191
2022_1163_1344,0.5653355072771498
2022_1163_1345,0.4694866454343767
2022_1163_1350,0.7054385256556984
2022_1163_1353,0.6549409885759685
2022_1163_1355,0.6614663812194771
2022_1163_1361,0.5259824320291369
2022_1163_1362,0.5110107583209725
2022_1163_1371,0.5449357628560546
2022_1163_1388,0.5042555996893917
2022_1163_1389,0.8324335607682339
2022_1163_1394,0.9602500177463387
2022_1163_1395,0.5963287823585052
2022_1163_1397,0.4772464199406942
2022_1163_1400,0.4912659661390207
2022_1163_1403,0.47756635196414143
2022_1163_1411,0.9346213787546739
2022_1163_1412,0.5828264697635206
2022_1163_1417,0.4694032542714691
2022_1163_1425,0.5493165903487995
2022_1163_1436,0.6471422663322439
2022_1163_1437,0.4731166730127405
2022_1163_1439,0.5308810557959072
2022_1163_1458,0.5347015174973481
2022_1163_1460,0.871090365173375
2022_1163_1461,0.67512565968338
2022_1163_1463,0.8407925996315809
2022_1166_1168,0.7813163097709934
2022_1166_1172,0.44145130187309933
2022_1166_1174,0.7463968038535578
2022_1166_1181,0.29571270890964335
2022_1166_1209,0.6962579049634074
2022_1166_1211,0.2851428386869406
2022_1166_1222,0.297781183726415
2022_1166_1228,0.32606280652095077
2022_1166_1231,0.3933808030781548
2022_1166_1234,0.3204069920189728
2022_1166_1235,0.42646621588506434
2022_1166_1240,0.7091995281145773
2022_1166_1242,0.3004782264695475
2022_1166_1246,0.2924848596872819
2022_1166_1255,0.734010439740875
2022_1166_1260,0.3574758719573846
2022_1166_1261,0.3304653744545362
2022_1166_1266,0.42339180133013204
2022_1166_1272,0.3504159039681567
2022_1166_1274,0.4580317890022714
2022_1166_1276,0.3546262618118532
2022_1166_1277,0.3880173879948852
2022_1166_1286,0.7113908652561921
2022_1166_1293,0.39872488457951105
2022_1166_1308,0.5416535805237284
2022_1166_1313,0.811585852662835
2022_1166_1314,0.36197266659992333
2022_1166_1323,0.4209364294621891
2022_1166_1326,0.3477054421136318
2022_1166_1344,0.3959483150575933
2022_1166_1345,0.30843921123031487
2022_1166_1350,0.5468895401733849
2022_1166_1353,0.48890399381115834
2022_1166_1355,0.49615376462158256
2022_1166_1361,0.3586570789181867
2022_1166_1362,0.34498191603608125
2022_1166_1371,0.3763683271157801
2022_1166_1388,0.33890041329457915
2022_1166_1389,0.7145839380234519
2022_1166_1394,0.9240971721992512
2022_1166_1395,0.4267729942069771
2022_1166_1397,0.3151182508423882
