season,day_num,team_id,win_ind
1994,144,1130,True
1994,144,1196,True
1994,144,1276,True
1994,145,1112,True
1994,145,1181,True
1994,146,1116,True
1994,146,1196,True
1994,152,1116,True
1994,152,1181,True
1994,154,1116,True
1995,136,1104,True
1995,136,1113,True
1995,136,1153,True
1995,136,1163,True
1995,136,1242,True
1995,136,1246,True
1995,136,1264,True
1995,136,1268,True
1995,136,1275,True
1995,136,1329,True
1995,136,1387,True
1995,136,1400,True
1995,136,1408,True
1995,136,1438,True
1995,136,1443,True
1995,136,1448,True
1995,137,1116,True
1995,137,1207,True
1995,137,1235,True
1995,137,1269,True
1995,137,1272,True
1995,137,1280,True
1995,137,1281,True
1995,137,1314,True
1995,137,1330,True
1995,137,1345,True
1995,137,1390,True
1995,137,1393,True
1995,137,1409,True
1995,137,1417,True
1995,137,1428,True
1995,137,1451,True
1995,138,1113,True
1995,138,1163,True
1995,138,1242,True
1995,138,1246,True
1995,138,1268,True
1995,138,1329,True
1995,138,1438,True
1995,138,1448,True
1995,139,1116,True
1995,139,1207,True
1995,139,1269,True
1995,139,1272,True
1995,139,1280,True
1995,139,1314,True
1995,139,1409,True
1995,139,1417,True
1995,143,1163,True
1995,143,1246,True
1995,143,1314,True
1995,143,1417,True
1995,144,1116,True
1995,144,1269,True
1995,144,1329,True
1995,144,1438,True
1995,145,1314,True
1995,145,1417,True
1995,146,1116,True
1995,146,1329,True
1995,152,1116,True
1995,152,1417,True
1995,154,1417,True
1996,136,1116,True
1996,136,1163,True
1996,136,1180,True
1996,136,1185,True
1996,136,1208,True
1996,136,1235,True
1996,136,1246,True
1996,136,1266,True
1996,136,1269,True
1996,136,1280,True
1996,136,1343,True
1996,136,1345,True
1996,136,1390,True
1996,136,1393,True
1996,136,1428,True
1996,136,1439,True
1996,137,1112,True
1996,137,1130,True
1996,137,1153,True
1996,137,1207,True
1996,137,1210,True
1996,137,1234,True
1996,137,1242,True
1996,137,1257,True
1996,137,1307,True
1996,137,1314,True
1996,137,1365,True
1996,137,1396,True
1996,137,1400,True
1996,137,1403,True
1996,137,1437,True
1996,137,1448,True
1996,138,1116,True
1996,138,1163,True
1996,138,1208,True
1996,138,1246,True
1996,138,1269,True
1996,138,1280,True
1996,138,1393,True
1996,138,1428,True
1996,139,1112,True
1996,139,1153,True
1996,139,1207,True
1996,139,1210,True
1996,139,1242,True
1996,139,1257,True
1996,139,1403,True
1996,139,1448,True
1996,143,1207,True
1996,143,1246,True
1996,143,1269,True
1996,143,1448,True
1996,144,1153,True
1996,144,1242,True
1996,144,1280,True
1996,144,1393,True
1996,145,1246,True
1996,145,1269,True
1996,146,1280,True
1996,146,1393,True
1996,152,1246,True
1996,152,1393,True
1996,154,1246,True
1997,136,1112,True
1997,136,1130,True
1997,136,1143,True
1997,136,1153,True
1997,136,1158,True
1997,136,1160,True
1997,136,1234,True
1997,136,1235,True
1997,136,1242,True
1997,136,1246,True
1997,136,1314,True
1997,136,1345,True
1997,136,1386,True
1997,136,1417,True
1997,136,1437,True
1997,136,1462,True
1997,137,1150,True
1997,137,1151,True
1997,137,1155,True
1997,137,1164,True
1997,137,1181,True
1997,137,1228,True
1997,137,1257,True
1997,137,1278,True
1997,137,1307,True
1997,137,1344,True
1997,137,1390,True
1997,137,1396,True
1997,137,1400,True
1997,137,1409,True
1997,137,1428,True
1997,137,1448,True
1997,138,1112,True
1997,138,1143,True
1997,138,1235,True
1997,138,1242,True
1997,138,1246,True
1997,138,1314,True
1997,138,1386,True
1997,138,1417,True
1997,139,1151,True
1997,139,1155,True
1997,139,1257,True
1997,139,1278,True
1997,139,1344,True
1997,139,1390,True
1997,139,1400,True
1997,139,1428,True
1997,143,1246,True
1997,143,1278,True
1997,143,1417,True
1997,143,1428,True
1997,144,1112,True
1997,144,1257,True
1997,144,1314,True
1997,144,1344,True
1997,145,1246,True
1997,145,1278,True
1997,146,1112,True
1997,146,1314,True
1997,152,1112,True
1997,152,1246,True
1997,154,1112,True
1998,136,1112,True
1998,136,1116,True
1998,136,1150,True
1998,136,1153,True
1998,136,1163,True
1998,136,1228,True
1998,136,1229,True
1998,136,1231,True
1998,136,1268,True
1998,136,1277,True
1998,136,1314,True
1998,136,1343,True
1998,136,1350,True
1998,136,1428,True
1998,136,1449,True
1998,136,1452,True
1998,137,1178,True
1998,137,1181,True
1998,137,1199,True
1998,137,1242,True
1998,137,1246,True
1998,137,1276,True
1998,137,1307,True
1998,137,1329,True
1998,137,1345,True
1998,137,1348,True
1998,137,1387,True
1998,137,1390,True
1998,137,1393,True
1998,137,1417,True
1998,137,1434,True
1998,137,1444,True
1998,138,1112,True
1998,138,1163,True
1998,138,1268,True
1998,138,1277,True
1998,138,1314,True
1998,138,1428,True
1998,138,1449,True
1998,138,1452,True
1998,139,1181,True
1998,139,1246,True
1998,139,1345,True
1998,139,1348,True
1998,139,1390,True
1998,139,1393,True
1998,139,1417,True
1998,139,1434,True
1998,143,1112,True
1998,143,1163,True
1998,143,1314,True
1998,143,1428,True
1998,144,1181,True
1998,144,1246,True
1998,144,1348,True
1998,144,1390,True
1998,145,1314,True
1998,145,1428,True
1998,146,1246,True
1998,146,1390,True
1998,152,1246,True
1998,152,1428,True
1998,154,1246,True
1999,136,1116,True
1999,136,1120,True
1999,136,1163,True
1999,136,1166,True
1999,136,1178,True
1999,136,1196,True
1999,136,1211,True
1999,136,1231,True
1999,136,1234,True
1999,136,1268,True
1999,136,1307,True
1999,136,1326,True
1999,136,1329,True
1999,136,1385,True
1999,136,1390,True
1999,136,1451,True
1999,137,1150,True
1999,137,1153,True
1999,137,1181,True
1999,137,1242,True
1999,137,1246,True
1999,137,1274,True
1999,137,1275,True
1999,137,1277,True
1999,137,1279,True
1999,137,1283,True
1999,137,1328,True
1999,137,1345,True
1999,137,1396,True
1999,137,1397,True
1999,137,1409,True
1999,137,1428,True
1999,138,1120,True
1999,138,1163,True
1999,138,1196,True
1999,138,1211,True
1999,138,1234,True
1999,138,1268,True
1999,138,1326,True
1999,138,1385,True
1999,139,1181,True
1999,139,1246,True
1999,139,1275,True
1999,139,1277,True
1999,139,1283,True
1999,139,1328,True
1999,139,1345,True
1999,139,1396,True
1999,143,1163,True
1999,143,1211,True
1999,143,1326,True
1999,143,1385,True
1999,144,1181,True
1999,144,1246,True
1999,144,1277,True
1999,144,1396,True
1999,145,1163,True
1999,145,1326,True
1999,146,1181,True
1999,146,1277,True
1999,152,1163,True
1999,152,1181,True
1999,154,1163,True
2000,136,1112,True
2000,136,1120,True
2000,136,1211,True
2000,136,1235,True
2000,136,1246,True
2000,136,1261,True
2000,136,1268,True
2000,136,1277,True
2000,136,1328,True
2000,136,1345,True
2000,136,1385,True
2000,136,1393,True
2000,136,1400,True
2000,136,1417,True
2000,136,1428,True
2000,136,1458,True
2000,137,1153,True
2000,137,1163,True
2000,137,1181,True
2000,137,1196,True
2000,137,1228,True
2000,137,1242,True
2000,137,1274,True
2000,137,1314,True
2000,137,1326,True
2000,137,1329,True
2000,137,1337,True
2000,137,1371,True
2000,137,1390,True
2000,137,1396,True
2000,137,1397,True
2000,137,1409,True
2000,138,1211,True
2000,138,1235,True
2000,138,1261,True
2000,138,1277,True
2000,138,1345,True
2000,138,1393,True
2000,138,1417,True
2000,138,1458,True
2000,139,1181,True
2000,139,1196,True
2000,139,1274,True
2000,139,1314,True
2000,139,1329,True
2000,139,1371,True
2000,139,1397,True
2000,139,1409,True
2000,143,1235,True
2000,143,1277,True
2000,143,1345,True
2000,143,1458,True
2000,144,1196,True
2000,144,1314,True
2000,144,1329,True
2000,144,1409,True
2000,145,1277,True
2000,145,1458,True
2000,146,1196,True
2000,146,1314,True
2000,152,1196,True
2000,152,1277,True
2000,154,1277,True
2001,134,1322,True
2001,136,1130,True
2001,136,1153,True
2001,136,1181,True
2001,136,1207,True
2001,136,1209,True
2001,136,1214,True
2001,136,1234,True
2001,136,1245,True
2001,136,1246,True
2001,136,1268,True
2001,136,1281,True
2001,136,1386,True
2001,136,1390,True
2001,136,1417,True
2001,136,1425,True
2001,136,1429,True
2001,137,1112,True
2001,137,1139,True
2001,137,1150,True
2001,137,1196,True
2001,137,1201,True
2001,137,1211,True
2001,137,1228,True
2001,137,1232,True
2001,137,1242,True
2001,137,1277,True
2001,137,1279,True
2001,137,1314,True
2001,137,1323,True
2001,137,1336,True
2001,137,1393,True
2001,137,1396,True
2001,138,1153,True
2001,138,1181,True
2001,138,1207,True
2001,138,1246,True
2001,138,1268,True
2001,138,1390,True
2001,138,1417,True
2001,138,1425,True
2001,139,1112,True
2001,139,1211,True
2001,139,1228,True
2001,139,1242,True
2001,139,1277,True
2001,139,1279,True
2001,139,1336,True
2001,139,1396,True
2001,143,1181,True
2001,143,1268,True
2001,143,1390,True
2001,143,1425,True
2001,144,1112,True
2001,144,1228,True
2001,144,1277,True
2001,144,1396,True
2001,145,1181,True
2001,145,1268,True
2001,146,1112,True
2001,146,1277,True
2001,152,1112,True
2001,152,1181,True
2001,154,1181,True
2002,134,1373,True
2002,136,1104,True
2002,136,1112,True
2002,136,1181,True
2002,136,1231,True
2002,136,1242,True
2002,136,1245,True
2002,136,1246,True
2002,136,1281,True
2002,136,1323,True
2002,136,1326,True
2002,136,1332,True
2002,136,1390,True
2002,136,1409,True
2002,136,1423,True
2002,136,1448,True
2002,136,1461,True
2002,137,1143,True
2002,137,1153,True
2002,137,1163,True
2002,137,1166,True
2002,137,1208,True
2002,137,1228,True
2002,137,1268,True
2002,137,1280,True
2002,137,1301,True
2002,137,1328,True
2002,137,1338,True
2002,137,1356,True
2002,137,1400,True
2002,137,1417,True
2002,137,1458,True
2002,137,1462,True
2002,138,1112,True
2002,138,1181,True
2002,138,1231,True
2002,138,1242,True
2002,138,1245,True
2002,138,1246,True
2002,138,1281,True
2002,138,1332,True
2002,139,1163,True
2002,139,1228,True
2002,139,1268,True
2002,139,1328,True
2002,139,1338,True
2002,139,1356,True
2002,139,1400,True
2002,139,1417,True
2002,143,1231,True
2002,143,1245,True
2002,143,1281,True
2002,143,1328,True
2002,144,1163,True
2002,144,1242,True
2002,144,1268,True
2002,144,1332,True
2002,145,1231,True
2002,145,1328,True
2002,146,1242,True
2002,146,1268,True
2002,152,1231,True
2002,152,1268,True
2002,154,1268,True
2003,134,1421,True
2003,136,1112,True
2003,136,1113,True
2003,136,1141,True
2003,136,1143,True
2003,136,1163,True
2003,136,1181,True
2003,136,1211,True
2003,136,1228,True
2003,136,1242,True
2003,136,1266,True
2003,136,1281,True
2003,136,1323,True
2003,136,1328,True
2003,136,1390,True
2003,136,1409,True
2003,136,1458,True
2003,137,1120,True
2003,137,1139,True
2003,137,1196,True
2003,137,1231,True
2003,137,1246,True
2003,137,1257,True
2003,137,1268,True
2003,137,1277,True
2003,137,1329,True
2003,137,1338,True
2003,137,1345,True
2003,137,1393,True
2003,137,1400,True
2003,137,1428,True
2003,137,1448,True
2003,137,1462,True
2003,138,1112,True
2003,138,1163,True
2003,138,1181,True
2003,138,1242,True
2003,138,1266,True
2003,138,1323,True
2003,138,1328,True
2003,138,1458,True
2003,139,1120,True
2003,139,1139,True
2003,139,1246,True
2003,139,1268,True
2003,139,1277,True
2003,139,1338,True
2003,139,1393,True
2003,139,1400,True
2003,143,1112,True
2003,143,1242,True
2003,143,1246,True
2003,143,1266,True
2003,144,1277,True
2003,144,1328,True
2003,144,1393,True
2003,144,1400,True
2003,145,1242,True
2003,145,1266,True
2003,146,1393,True
2003,146,1400,True
2003,152,1242,True
2003,152,1393,True
2003,154,1393,True
2004,134,1197,True
2004,136,1104,True
2004,136,1163,True
2004,136,1177,True
2004,136,1181,True
2004,136,1211,True
2004,136,1264,True
2004,136,1268,True
2004,136,1305,True
2004,136,1314,True
2004,136,1371,True
2004,136,1386,True
2004,136,1390,True
2004,136,1393,True
2004,136,1400,True
2004,136,1403,True
2004,136,1448,True
2004,137,1130,True
2004,137,1153,True
2004,137,1210,True
2004,137,1228,True
2004,137,1242,True
2004,137,1246,True
2004,137,1272,True
2004,137,1280,True
2004,137,1301,True
2004,137,1329,True
2004,137,1334,True
2004,137,1338,True
2004,137,1412,True
2004,137,1435,True
2004,137,1458,True
2004,137,1462,True
2004,138,1104,True
2004,138,1163,True
2004,138,1181,True
2004,138,1305,True
2004,138,1386,True
2004,138,1393,True
2004,138,1400,True
2004,138,1448,True
2004,139,1210,True
2004,139,1228,True
2004,139,1242,True
2004,139,1329,True
2004,139,1338,True
2004,139,1412,True
2004,139,1435,True
2004,139,1462,True
2004,143,1104,True
2004,143,1163,True
2004,143,1329,True
2004,143,1386,True
2004,144,1181,True
2004,144,1210,True
2004,144,1242,True
2004,144,1462,True
2004,145,1163,True
2004,145,1329,True
2004,146,1181,True
2004,146,1210,True
2004,152,1163,True
2004,152,1210,True
2004,154,1163,True
2005,134,1324,True
2005,136,1112,True
2005,136,1130,True
2005,136,1153,True
2005,136,1211,True
2005,136,1228,True
2005,136,1246,True
2005,136,1305,True
2005,136,1328,True
2005,136,1334,True
2005,136,1403,True
2005,136,1412,True
2005,136,1428,True
2005,136,1448,True
2005,136,1449,True
2005,136,1452,True
2005,136,1454,True
2005,137,1137,True
2005,137,1163,True
2005,137,1181,True
2005,137,1196,True
2005,137,1210,True
2005,137,1235,True
2005,137,1257,True
2005,137,1277,True
2005,137,1280,True
2005,137,1301,True
2005,137,1314,True
2005,137,1329,True
2005,137,1356,True
2005,137,1436,True
2005,137,1437,True
2005,137,1458,True
2005,138,1112,True
2005,138,1228,True
2005,138,1246,True
2005,138,1403,True
2005,138,1428,True
2005,138,1449,True
2005,138,1452,True
2005,138,1454,True
2005,139,1181,True
2005,139,1257,True
2005,139,1277,True
2005,139,1301,True
2005,139,1314,True
2005,139,1329,True
2005,139,1437,True
2005,139,1458,True
2005,143,1112,True
2005,143,1228,True
2005,143,1257,True
2005,143,1452,True
2005,144,1246,True
2005,144,1277,True
2005,144,1314,True
2005,144,1458,True
2005,145,1228,True
2005,145,1257,True
2005,146,1277,True
2005,146,1314,True
2005,152,1228,True
2005,152,1314,True
2005,154,1314,True
2006,134,1284,True
2006,136,1104,True
2006,136,1130,True
2006,136,1181,True
2006,136,1196,True
2006,136,1203,True
2006,136,1211,True
2006,136,1228,True
2006,136,1231,True
2006,136,1261,True
2006,136,1285,True
2006,136,1397,True
2006,136,1401,True
2006,136,1417,True
2006,136,1449,True
2006,136,1454,True
2006,136,1455,True
2006,137,1112,True
2006,137,1133,True
2006,137,1137,True
2006,137,1163,True
2006,137,1206,True
2006,137,1207,True
2006,137,1246,True
2006,137,1272,True
2006,137,1301,True
2006,137,1314,True
2006,137,1322,True
2006,137,1326,True
2006,137,1338,True
2006,137,1400,True
2006,137,1437,True
2006,137,1452,True
2006,138,1130,True
2006,138,1181,True
2006,138,1196,True
2006,138,1211,True
2006,138,1261,True
2006,138,1417,True
2006,138,1449,True
2006,138,1455,True
2006,139,1133,True
2006,139,1163,True
2006,139,1206,True
2006,139,1207,True
2006,139,1272,True
2006,139,1400,True
2006,139,1437,True
2006,139,1452,True
2006,143,1261,True
2006,143,1272,True
2006,143,1400,True
2006,143,1417,True
2006,144,1163,True
2006,144,1196,True
2006,144,1206,True
2006,144,1437,True
2006,145,1261,True
2006,145,1417,True
2006,146,1196,True
2006,146,1206,True
2006,152,1196,True
2006,152,1417,True
2006,154,1196,True
2007,134,1310,True
2007,136,1130,True
2007,136,1139,True
2007,136,1207,True
2007,136,1231,True
